record_time_ns,header_ns,timebase_ns,point_count,offset_min_ns,offset_max_ns,offset_regressions,scan_start_ns,scan_end_ns,frame_id,imu_sample_count,first_imu_ns,last_imu_ns,start_bracket,end_bracket,maximum_imu_gap_ns
1701245253435735576,1701245253391325474,1701245253391325474,6528,0,32635000,0,1701245253391325474,1701245253423960474,livox_frame,8,1701245253389351424,1701245253424351424,1,1,5000000
1701245253469821226,1701245253425370216,1701245253425370216,6528,0,32635000,0,1701245253425370216,1701245253458005216,livox_frame,8,1701245253424351424,1701245253458349888,1,1,5000000
1701245253503071131,1701245253458550215,1701245253458550215,6528,0,32635000,0,1701245253458550215,1701245253491185215,livox_frame,7,1701245253458349888,1701245253491349888,1,1,6000000
1701245253536656306,1701245253492285013,1701245253492285013,6528,0,32635000,0,1701245253492285013,1701245253524920013,livox_frame,7,1701245253491349888,1701245253527349888,1,1,6000000
1701245253569707981,1701245253525334597,1701245253525334597,6528,0,32635000,0,1701245253525334597,1701245253557969597,livox_frame,8,1701245253521349888,1701245253563348352,1,1,6000000
1701245253602995768,1701245253558529139,1701245253558529139,6528,0,32635000,0,1701245253558529139,1701245253591164139,livox_frame,7,1701245253557348352,1701245253593348352,1,1,6000000
1701245253636783154,1701245253592493534,1701245253592493534,6528,0,32635000,0,1701245253592493534,1701245253625128534,livox_frame,8,1701245253587348352,1701245253629348352,1,1,6000000
1701245253669231819,1701245253624878168,1701245253624878168,6528,0,32635000,0,1701245253624878168,1701245253657513168,livox_frame,7,1701245253623348352,1701245253660346816,1,1,7000000
1701245253703502005,1701245253659185171,1701245253659185171,6528,0,32635000,0,1701245253659185171,1701245253691820171,livox_frame,8,1701245253654346816,1701245253696346816,1,1,6000000
1701245253735650238,1701245253691350222,1701245253691350222,6528,0,32635000,0,1701245253691350222,1701245253723985222,livox_frame,7,1701245253690346816,1701245253726346816,1,1,6000000
1701245253769637708,1701245253725379944,1701245253725379944,6528,0,32635000,0,1701245253725379944,1701245253758014944,livox_frame,8,1701245253720346816,1701245253762345280,1,1,6000000
1701245253802800748,1701245253758530855,1701245253758530855,6528,0,32635000,0,1701245253758530855,1701245253791165855,livox_frame,7,1701245253756345280,1701245253792345280,1,1,6000000
1701245253835264838,1701245253790998220,1701245253790998220,6528,0,32635000,0,1701245253790998220,1701245253823633220,livox_frame,8,1701245253786345280,1701245253828345280,1,1,6000000
1701245253869678433,1701245253825327635,1701245253825327635,6528,0,32635000,0,1701245253825327635,1701245253857962635,livox_frame,7,1701245253822345280,1701245253858344000,1,1,6000000
1701245253902912439,1701245253858528137,1701245253858528137,6528,0,32635000,0,1701245253858528137,1701245253891163137,livox_frame,7,1701245253858344000,1701245253894344000,1,1,6000000
1701245253936782207,1701245253892453671,1701245253892453671,6528,0,32635000,0,1701245253892453671,1701245253925088671,livox_frame,8,1701245253888344000,1701245253930344000,1,1,6000000
1701245253968955247,1701245253924720526,1701245253924720764,6528,0,32635000,0,1701245253924720764,1701245253957355764,livox_frame,7,1701245253924344000,1701245253960342464,1,1,6000000
1701245254003095773,1701245253958804369,1701245253958804369,6528,0,32635000,0,1701245253958804369,1701245253991439369,livox_frame,8,1701245253954342464,1701245253996342464,1,1,6000000
1701245254035536174,1701245253991310835,1701245253991310835,6528,0,32635000,0,1701245253991310835,1701245254023945835,livox_frame,7,1701245253990342464,1701245254027342464,1,1,7000000
1701245254069617933,1701245254025363207,1701245254025363207,6528,0,32635000,0,1701245254025363207,1701245254057998207,livox_frame,8,1701245254020342464,1701245254063340928,1,1,7000000
1701245254102796450,1701245254058522224,1701245254058521986,6528,0,32635000,0,1701245254058521986,1701245254091156986,livox_frame,7,1701245254057340928,1701245254093340928,1,1,6000000
1701245254136728549,1701245254092318058,1701245254092318058,6528,0,32635000,0,1701245254092318058,1701245254124953058,livox_frame,8,1701245254087340928,1701245254129340928,1,1,6000000
1701245254169686395,1701245254125317574,1701245254125317574,6528,0,32635000,0,1701245254125317574,1701245254157952574,livox_frame,7,1701245254123340928,1701245254159339392,1,1,6000000
1701245254202969189,1701245254158515692,1701245254158515692,6528,0,32635000,0,1701245254158515692,1701245254191150692,livox_frame,8,1701245254153339392,1701245254195339392,1,1,6000000
1701245254236805355,1701245254192443371,1701245254192443371,6528,0,32635000,0,1701245254192443371,1701245254225078371,livox_frame,7,1701245254189339392,1701245254225339392,1,1,6000000
1701245254269303556,1701245254224720478,1701245254224720478,6528,0,32635000,0,1701245254224720478,1701245254257355478,livox_frame,8,1701245254219339392,1701245254261337600,1,1,6000000
1701245254303356399,1701245254259006262,1701245254259006262,6528,0,32635000,0,1701245254259006262,1701245254291641262,livox_frame,8,1701245254255337600,1701245254297337600,1,1,6000000
1701245254335662299,1701245254291323900,1701245254291323900,6528,0,32635000,0,1701245254291323900,1701245254323958900,livox_frame,8,1701245254285337600,1701245254327337600,1,1,6000000
1701245254369726438,1701245254325387001,1701245254325387001,6528,0,32635000,0,1701245254325387001,1701245254358022001,livox_frame,8,1701245254321337600,1701245254363336064,1,1,6000000
1701245254402793840,1701245254358523846,1701245254358523846,6528,0,32635000,0,1701245254358523846,1701245254391158846,livox_frame,7,1701245254357336064,1701245254393336064,1,1,6000000
1701245254435326976,1701245254390986681,1701245254390986681,6528,0,32635000,0,1701245254390986681,1701245254423621681,livox_frame,8,1701245254387336064,1701245254429336064,1,1,6000000
1701245254469740099,1701245254425344706,1701245254425344706,6528,0,32635000,0,1701245254425344706,1701245254457979706,livox_frame,7,1701245254423336064,1701245254459334528,1,1,6000000
1701245254502874487,1701245254458550930,1701245254458550930,6528,0,32635000,0,1701245254458550930,1701245254491185930,livox_frame,8,1701245254453334528,1701245254496334528,1,1,7000000
1701245254536684540,1701245254492450476,1701245254492450476,6528,0,32635000,0,1701245254492450476,1701245254525085476,livox_frame,7,1701245254490334528,1701245254526334528,1,1,6000000
1701245254569049184,1701245254524703979,1701245254524703979,6528,0,32635000,0,1701245254524703979,1701245254557338979,livox_frame,8,1701245254520334528,1701245254562332992,1,1,6000000
1701245254603298613,1701245254559000015,1701245254559000015,6528,0,32635000,0,1701245254559000015,1701245254591635015,livox_frame,7,1701245254556332992,1701245254592332992,1,1,6000000
1701245254635754128,1701245254591339827,1701245254591339827,6528,0,32635000,0,1701245254591339827,1701245254623974827,livox_frame,8,1701245254586332992,1701245254628332992,1,1,6000000
1701245254669617496,1701245254625344753,1701245254625344753,6528,0,32635000,0,1701245254625344753,1701245254657979753,livox_frame,7,1701245254622332992,1701245254658331456,1,1,6000000
1701245254702844669,1701245254658527374,1701245254658527374,6528,0,32635000,0,1701245254658527374,1701245254691162374,livox_frame,7,1701245254658331456,1701245254694331456,1,1,6000000
1701245254735204681,1701245254690943003,1701245254690943003,6528,0,32635000,0,1701245254690943003,1701245254723578003,livox_frame,7,1701245254688331456,1701245254724331456,1,1,6000000
1701245254769581797,1701245254725314140,1701245254725314140,6528,0,32635000,0,1701245254725314140,1701245254757949140,livox_frame,7,1701245254724331456,1701245254760329920,1,1,6000000
1701245254802927118,1701245254758542538,1701245254758542538,6528,0,32635000,0,1701245254758542538,1701245254791177538,livox_frame,8,1701245254754329920,1701245254796329920,1,1,6000000
1701245254836749059,1701245254792438030,1701245254792438030,6528,0,32635000,0,1701245254792438030,1701245254825073030,livox_frame,7,1701245254790329920,1701245254826329920,1,1,6000000
1701245254869019881,1701245254824704885,1701245254824704647,6528,0,32635000,0,1701245254824704647,1701245254857339647,livox_frame,8,1701245254820329920,1701245254863328384,1,1,7000000
1701245254903309858,1701245254858999729,1701245254858999729,6528,0,32635000,0,1701245254858999729,1701245254891634729,livox_frame,7,1701245254856328384,1701245254893328384,1,1,7000000
1701245254935709638,1701245254891305923,1701245254891305923,6528,0,32635000,0,1701245254891305923,1701245254923940923,livox_frame,8,1701245254887328384,1701245254929328384,1,1,6000000
1701245254969796650,1701245254925373077,1701245254925373077,6528,0,32635000,0,1701245254925373077,1701245254958008077,livox_frame,7,1701245254923328384,1701245254959326592,1,1,6000000
1701245255003037212,1701245254958578110,1701245254958578110,6528,0,32635000,0,1701245254958578110,1701245254991213110,livox_frame,8,1701245254953326592,1701245254995326592,1,1,6000000
1701245255035381652,1701245254990982771,1701245254990982771,6528,0,32635000,0,1701245254990982771,1701245255023617771,livox_frame,7,1701245254989326592,1701245255025326592,1,1,6000000
1701245255069731638,1701245255025321960,1701245255025321960,6528,0,32635000,0,1701245255025321960,1701245255057956960,livox_frame,8,1701245255019326592,1701245255061325056,1,1,6000000
1701245255103204327,1701245255058564425,1701245255058564425,6528,0,32635000,0,1701245255058564425,1701245255091199425,livox_frame,7,1701245255055325056,1701245255091325056,1,1,6000000
1701245255136732364,1701245255092415333,1701245255092415333,6528,0,32635000,0,1701245255092415333,1701245255125050333,livox_frame,7,1701245255091325056,1701245255127325056,1,1,6000000
1701245255169217643,1701245255124861240,1701245255124861240,6528,0,32635000,0,1701245255124861240,1701245255157496240,livox_frame,8,1701245255121325056,1701245255163323776,1,1,6000000
1701245255203453428,1701245255159067154,1701245255159067154,6528,0,32635000,0,1701245255159067154,1701245255191702154,livox_frame,7,1701245255157323776,1701245255193323776,1,1,6000000
1701245255235683664,1701245255191308975,1701245255191308975,6528,0,32635000,0,1701245255191308975,1701245255223943975,livox_frame,8,1701245255187323776,1701245255229323776,1,1,6000000
1701245255269641301,1701245255225353956,1701245255225353956,6528,0,32635000,0,1701245255225353956,1701245255257988956,livox_frame,7,1701245255223323776,1701245255260322496,1,1,7000000
1701245255302868899,1701245255258579016,1701245255258579016,6528,0,32635000,0,1701245255258579016,1701245255291214016,livox_frame,8,1701245255253322496,1701245255295322496,1,1,7000000
1701245255336801481,1701245255292337894,1701245255292337894,6528,0,32635000,0,1701245255292337894,1701245255324972894,livox_frame,7,1701245255289322496,1701245255326322496,1,1,7000000
1701245255369712305,1701245255325454235,1701245255325454235,6528,0,32635000,0,1701245255325454235,1701245255358089235,livox_frame,8,1701245255319322496,1701245255362321216,1,1,7000000
1701245255402884656,1701245255358471632,1701245255358471632,6528,0,32635000,0,1701245255358471632,1701245255391106632,livox_frame,7,1701245255356321216,1701245255392321216,1,1,6000000
1701245255436717176,1701245255392437220,1701245255392437220,6528,0,32635000,0,1701245255392437220,1701245255425072220,livox_frame,7,1701245255392321216,1701245255427321216,1,1,6000000
1701245255469234054,1701245255424706459,1701245255424706459,6528,0,32635000,0,1701245255424706459,1701245255457341459,livox_frame,8,1701245255422321216,1701245255462319680,1,1,6000000
1701245255503258475,1701245255458979845,1701245255458979845,6528,0,32635000,0,1701245255458979845,1701245255491614845,livox_frame,8,1701245255456319680,1701245255497319680,1,1,6000000
1701245255535567083,1701245255491314411,1701245255491314411,6528,0,32635000,0,1701245255491314411,1701245255523949411,livox_frame,8,1701245255485319680,1701245255525319680,1,1,6000000
1701245255569655726,1701245255525352955,1701245255525352955,6528,0,32635000,0,1701245255525352955,1701245255557987955,livox_frame,7,1701245255525319680,1701245255560318400,1,1,7000000
1701245255602878449,1701245255558559179,1701245255558559179,6528,0,32635000,0,1701245255558559179,1701245255591194179,livox_frame,8,1701245255554318400,1701245255594318400,1,1,6000000
1701245255635340724,1701245255591023684,1701245255591023684,6528,0,32635000,0,1701245255591023684,1701245255623658684,livox_frame,8,1701245255589318400,1701245255629318400,1,1,6000000
1701245255669612863,1701245255625301361,1701245255625301123,6528,0,32635000,0,1701245255625301123,1701245255657936123,livox_frame,8,1701245255623318400,1701245255663317120,1,1,6000000
1701245255702839486,1701245255658521891,1701245255658521891,6528,0,32635000,0,1701245255658521891,1701245255691156891,livox_frame,7,1701245255657317120,1701245255692317120,1,1,6000000
1701245255736731855,1701245255692423344,1701245255692423344,6528,0,32635000,0,1701245255692423344,1701245255725058344,livox_frame,7,1701245255692317120,1701245255727317120,1,1,6000000
1701245255769345533,1701245255724833250,1701245255724833250,6528,0,32635000,0,1701245255724833250,1701245255757468250,livox_frame,8,1701245255721317120,1701245255761315840,1,1,6000000
1701245255803479656,1701245255758985043,1701245255758985043,6528,0,32635000,0,1701245255758985043,1701245255791620043,livox_frame,8,1701245255756315840,1701245255796315840,1,1,6000000
1701245255835639544,1701245255791309595,1701245255791309595,6528,0,32635000,0,1701245255791309595,1701245255823944595,livox_frame,7,1701245255790315840,1701245255825315840,1,1,6000000
1701245255869700913,1701245255825376034,1701245255825376034,6528,0,32635000,0,1701245255825376034,1701245255858011034,livox_frame,7,1701245255825315840,1701245255859314560,1,1,6000000
1701245255902926575,1701245255858530760,1701245255858530760,6528,0,32635000,0,1701245255858530760,1701245255891165760,livox_frame,8,1701245255854314560,1701245255894314560,1,1,6000000
1701245255935518371,1701245255891057968,1701245255891057968,6528,0,32635000,0,1701245255891057968,1701245255923692968,livox_frame,8,1701245255888314560,1701245255928314560,1,1,6000000
1701245255969169096,1701245255924718380,1701245255924718380,6528,0,32635000,0,1701245255924718380,1701245255957353380,livox_frame,8,1701245255922314560,1701245255963313280,1,1,6000000
